title,author,pub_year,venue,abstract
Genetic constraints on phenotypic evolution in Nigella (Ranunculaceae),['S Andersson'],1997,Biological Journal of the Linnean Society,The present investigation examines the role of genetic constraints in shaping evolutionary change in the Nigella arvensis species complex. Parent-offspring analyses of two populations of N. degenii demonstrated high heritabilities for a wide range of vegetative and
"Environmental stress, inbreeding, and the nature of phenotypic and genetic variance in Drosophila melanogaster","['K Fowler', 'MC Whitlock']",2002,… of the Royal Society of London …,"Fifty-two lines of Drosophila melanogaster founded by single-pair population bottlenecks were used to study the effects of inbreeding and environmental stress on phenotypic variance, genetic variance and survivorship. Cold temperature and high density cause"
"Local adaptation and ecological differentiation under selection, migration, and drift in Arabidopsis lyrata*","['T Hämälä', 'TM Mattila', 'O Savolainen']",2018,Evolution,"How the balance between selection, migration, and drift influences the evolution of local adaptation has been under intense theoretical scrutiny. Yet, empirical studies that relate estimates of local adaptation to quantification of gene flow and effective population sizes"
When predators help prey adapt and persist in a changing environment,"['MM Osmond', 'SP Otto']",2017,The American …,"To persist in a changing world, populations must adapt. The ability to adapt is influenced by interactions with other species, such as predators. Recent experiments and theory suggest that selective pressures arising from predation may help prey adapt phenotypically to"
"Issues of terminology, gradient dynamics and the ease of sympatric speciation in adaptive dynamics","['D Waxman', 'S Gavrilets']",2005,Journal of Evolutionary Biology,"It has been plainly stated that Adaptive Dynamics is 'not a scientific theory, but a mathematical framework'(Metz, 2005); it is a 'method but not a model'(Kisdi & Gyllenberg, 2005). From a completely pragmatic point of view, there is, then, only one question that"
Different modes of evolution in males and females generate dichromatism in fairy‐wrens (M aluridae),"['AE Johnson', 'J Jordan Price']",2013,Ecology and …,"Sexual dichromatism in birds is often attributed to selection for elaboration in males. However, evolutionary changes in either sex can result in plumage differences between them, and such changes can result in either gains or losses of dimorphism. We"
Craniofacial form and function in Metriorhynchidae (Crocodylomorpha: Thalattosuchia): modelling phenotypic evolution with maximum-likelihood methods,"['MT Young', 'MA Bell', 'SL Brusatte']",2011,Biology letters,"Metriorhynchid crocodylomorphs were the only group of archosaurs to fully adapt to a pelagic lifestyle. During the Jurassic and Early Cretaceous, this group diversified into a variety of ecological and morphological types, from large super-predators with a broad short"
"Behavioural variation in natural populations. IV. Mendelian models and heritability of a feeding response in the garter snake, Thamnophis elegans","['FA Ayres', 'SJ Arnold']",1983,Heredity,Heritability of a feeding response was very similar in two conspecific populations despite divergence in average behaviour. These results support the view that genetic variances evolve more slowly than phenotypic means. One locus models with absolute penetrance
Genetic correlations between mandibular molar cusp areas in baboons,"['LJ Hlusko', 'N Do', 'MC Mahaney']",2007,American Journal of Physical …,"Primate evolutionary studies rely significantly on dental variation given the large role that teeth play in how an organism interacts with its environment (animal and plant) and conspecifics. Variation in cusp size has been shown to vary among primate taxa, although"
Induced plant defence and the evolution of counter-defences in herbivores,"['SN Gardner', 'AA Agrawal']",2002,NA,We examine how induced plant defences affect the evolution of resistance in herbivores (ie the ability to overcome plant defences) compared with constitutive defence strategies. Since resistance of herbivores may evolve as a result of major monogenic and/or quantitative
Tradeoffs between the strength of conformity and number of conformists in variable environments,"['A Kandler', 'KN Laland']",2013,Journal of theoretical biology,"Organisms often respond to environmental change phenotypically, through learning strategies that enhance fitness in variable and changing conditions. But which strategies should we expect in population exposed to those conditions? We address this question by"
Phenotypic evolution in a Cretaceous foraminifer,['RA Reyment'],1982,Evolution,"Time-correlated phenotypic changes in the Late Cretaceous to early Tertiary benthic foraminifer Afrobolivina afra from Nigerian borehole samples seem to be ascribable to the effects of weak selection, strengthened by an ecophenotypic response. Random genetic drift"
From low to high gear: there has been a paradigm shift in our understanding of evolution,"['DN Reznick', 'J Losos', 'J Travis']",2019,Ecology letters,"Experimental studies of evolution performed in nature and the associated demonstration of rapid evolution, observable on a time scale of months to years, were an acclaimed novelty in the 1980–1990s. Contemporary evolution is now considered ordinary and is an integrated"
"Evolutionary patterns within fossil lineages: model-based assessment of modes, rates, punctuations and process",['G Hunt'],2008,The Paleontological Society Papers,"Patterns of phenotypic change documented in the fossil record offer the only direct view scientists have of evolutionary transitions arrayed over significant durations of time. What lessons should be drawn from these data, however, has proven to be rather contentious"
Variation in highly and lowly heritable morphological traits among social groups of rhesus macaques (Macaca mulatta) on Cayo Santiago,['JM Cheverud'],1981,Evolution,The population genetics of quantitative traits has recently received much theoretical but little empirical investigation. I hypothesized that social groups of rhesus macaques on Cayo Santiago would show significant genetic but little or no environmental variation in
Patterns of morphological variation among cardueline finches (Fringillidae: Carduelinae),['M Björklund'],1991,Biological Journal of the Linnean Society,"Patterns of variation in five morphological traits in cardueline finches were analysed. Among species, bill characters were the most and tail length the least variable. Species differed primarily in terms of body size, whereas genera differed in terms of bill size. Cardueline"
The evolution of multivariate maternal effects,"['B Kuijper', 'RA Johnstone', 'S Townley']",2014,PLoS computational biology,"There is a growing interest in predicting the social and ecological contexts that favor the evolution of maternal effects. Most predictions focus, however, on maternal effects that affect only a single character, whereas the evolution of maternal effects is poorly understood in the"
Evidence for r- and K-selection in a wild bird population: a reciprocal link between ecology and evolution,"['BE Sæther', 'ME Visser', 'V Grøtan']",2016,Proceedings of the …,"Understanding the variation in selection pressure on key life-history traits is crucial in our rapidly changing world. Density is rarely considered as a selective agent. To study its importance, we partition phenotypic selection in fluctuating environments into components"
Human bony labyrinth is an indicator of population history and dispersal from Africa,"['MSP de León', 'T Koesbardiati']",2018,Proceedings of the …,"The dispersal of modern humans from Africa is now well documented with genetic data that track population history, as well as gene flow between populations. Phenetic skeletal data, such as cranial and pelvic morphologies, also exhibit a dispersal-from-Africa signal, which"
"Phenotypic integration in style dimorphic daffodils (Narcissus, Amaryllidaceae) with different pollinators","['R Pérez-Barrales', 'VI Simón-Porcar']",2014,… of the Royal …,"Different pollinators can exert different selective pressures on floral traits, depending on how they fit with flowers, which should be reflected in the patterns of variation and covariation of traits. Surprisingly, empirical evidence in support of this view is scarce. Here, we have"
Human bony labyrinth is an indicator of population history and dispersal from Africa,"['MSP de León', 'T Koesbardiati']",2018,Proceedings of the …,"The dispersal of modern humans from Africa is now well documented with genetic data that track population history, as well as gene flow between populations. Phenetic skeletal data, such as cranial and pelvic morphologies, also exhibit a dispersal-from-Africa signal, which"
"Phenotypic integration in style dimorphic daffodils (Narcissus, Amaryllidaceae) with different pollinators","['R Pérez-Barrales', 'VI Simón-Porcar']",2014,… of the Royal …,"Different pollinators can exert different selective pressures on floral traits, depending on how they fit with flowers, which should be reflected in the patterns of variation and covariation of traits. Surprisingly, empirical evidence in support of this view is scarce. Here, we have"
Displacement of flowering phenologies among plant species by competition for generalist pollinators,"['C Devaux', 'R Lande']",2009,Journal of evolutionary biology,We model the evolution of allochronic isolation between sympatric animal‐pollinated plant species via displacement of their flowering times. The plant species share generalist pollinators and either produce inviable hybrid seeds or do not hybridize at all. Displacement
Hydrocarbon divergence and reproductive isolation in Timema stick insects,"['T Schwander', 'D Arbuthnott']",2013,BMC …,"Individuals commonly prefer certain trait values over others when choosing their mates. If such preferences diverge between populations, they can generate behavioral reproductive isolation and thereby contribute to speciation. Reproductive isolation in insects often"
Evolutionary principles,['P Calow'],2013,NA,"The last few years have seen a number of new books on evolutionary biology. However most of these are either large or specialized. This is an attempt to produce a thin, general version for undergraduate use. Thinness, of course, demands selectivity, and the aim has"
The common ancestor process for a Wright-Fisher diffusion,['J Taylor'],2007,Electronic Journal of Probability,"Rates of molecular evolution along phylogenetic trees are influenced by mutation, selection and genetic drift. Provided that the branches of the tree correspond to lineages belonging to genetically isolated populations (eg, multi-species phylogenies), the interplay between"
The evolution of canalization and evolvability in stable and fluctuating environments,"['A Le Rouzic', 'JM Álvarez-Castro', 'TF Hansen']",2013,Evolutionary Biology,Using a multilinear model of epistasis we explore the evolution of canalization (reduced mutational effects) and evolvability (levels of additive genetic variance) under different forms of stabilizing and fluctuating selection. We show that the total selection acting on an allele
How does epistasis influence the response to selection?,['NH Barton'],2017,Heredity,"Much of quantitative genetics is based on the 'infinitesimal model', under which selection has a negligible effect on the genetic variance. This is typically justified by assuming a very large number of loci with additive effects. However, it applies even when genes interact"
Small and ugly? Phylogenetic analyses of the “selfing syndrome” reveal complex evolutionary fates of monomorphic primrose flowers,"['JM De Vos', 'RO Wüest', 'E Conti']",2014,Evolution,"One of the most common trends in plant evolution, loss of self‐incompatibility and ensuing increases in selfing, is generally assumed to be associated with a suite of phenotypic changes, notably a reduction of floral size, termed the selfing syndrome. We investigate"
Evolution in Fossil Lineages: Paleontology and The Origin of Species,['G Hunt'],2010,the american naturalist,"Of all of the sources of evidence for evolution by natural selection, perhaps the most problematic for Darwin was the geological record of organic change. In response to the absence of species-level transformations in the fossil record, Darwin argued that the fossil"
Comparison of quantitative genetic parameters: reply to Cowley and Atchley,['RG Shaw'],1992,Evolution,"Cowley and Atchley (1 992) have objected to my criticism (Shaw, 1991) of the use of matrix permutation tests to compare genetic variance-covariance matrices (G matrices) among populations or taxa. They distinguish five null hypotheses that could, in principle, be tested"
"Odontometric microevolution in the Valley of Oaxaca, Mexico",['AF Christensen'],1998,Journal of Human Evolution,"Tooth crown lengths, breadths, and areas were compared from five sequential human skeletal samples from the Valley of Oaxaca, Mexico, spanning the period from 1600 BC to AD 1521. Almost all of the measurements considered exhibited dramatic reduction over that"
Immigration and the dynamics of peripheral populations,['RD HOLT'],1983,Advances in Herpetology and Evolutionary Biology,CiNii 国立情報学研究所 学術情報ナビゲータ[サイニィ]. メニュー 検索
18. Urban Evolutionary Ecology,['JM Marzluff'],2012,Urban bird ecology and conservation,"Understanding the evolutionary responses of birds to urbanization has lagged behind understanding ecological responses. Therefore, I provide a conceptual framework for understanding evolutionary processes in urban environments and distill key features of birds"
Brain enlargement and dental reduction were not linked in hominin evolution,"['A Gómez-Robles', 'JB Smaers']",2017,Proceedings of the …,"The large brain and small postcanine teeth of modern humans are among our most distinctive features, and trends in their evolution are well studied within the hominin clade. Classic accounts hypothesize that larger brains and smaller teeth coevolved because"
MICROGEOGRAPHIC PATTERNS OF GENETIC AND MORPHOLOGICAL VARIATION IN SAVANNAH SPARROWS (PASSERCULUS SANDWICHENSIS),['CR Freeman‐Gallant'],1996,Evolution,Surveys of genetic population structure are often limited to large geographic scales because geographically close populations are indistinguishable. Genetic uniformity across adjacent demes can be interpreted as evidence for cohesion (panmixia) or recent divergence
Trait adaptation promotes species coexistence in diverse predator and prey communities,"['T Klauschies', 'DA Vasseur', 'U Gaedke']",2016,Ecology and evolution,"Species can adjust their traits in response to selection which may strongly influence species coexistence. Nevertheless, current theory mainly assumes distinct and time‐invariant trait values. We examined the combined effects of the range and the speed of trait adaptation on"
Quantitative traits in relation to population structure: why and how are they used and what do they imply?,['R Chakraborty'],1990,Human biology,"I describe the basic ingredients of a population structure analysis and the rationale for using polygenic quantitative traits in such analyses. The complexity of inheritance and the population dynamics of quantitative traits, however, imply that inferences regarding"
Trying to shoot the messenger for his message,['R Plomin'],1990,Behavioral and Brain Sciences,It makes sense to attribute a definite percentage of variation in some measure of behavior  to variation in heredity only if the effects of heredity and environment are truly additive. Additivity  is often tested by examining the interaction effect in a two-way analysis of variance (ANOVA)
Utility of lacustrine deposits for the study of variation within fossil samples,"['MA Bell', 'MS Sadagursky', 'JV Baumgartner']",1987,Palaios,Variance within samples of fossil species includes biological and taphonomic components and is affected by methodological artifacts. The biological component is intrinsically interesting and important in tests of evolutionary hypotheses using fossils. Varved deposits
Selection maintains signaling function of a highly diverged intrinsically disordered region,"['T Zarin', 'CN Tsai', 'ANN Ba']",2017,Proceedings of the …,"Intrinsically disordered regions (IDRs) are characterized by their lack of stable secondary or tertiary structure and comprise a large part of the eukaryotic proteome. Although these regions play a variety of signaling and regulatory roles, they appear to be rapidly evolving at"
"Evolutionary responses of tree phenology to the combined effects of assortative mating, gene flow and divergent selection","['JP Soularue', 'A Kremer']",2014,Heredity,"The timing of bud burst (TBB) in temperate trees is a key adaptive trait, the expression of which is triggered by temperature gradients across the landscape. TBB is strongly correlated with flowering time and is therefore probably mediated by assortative mating. We derived"
Evolving landscapes for population games,"['D Friedman', 'J Yellin']",1997,"University of California, Santa Cruz draft manuscript …",We consider population games where the possible actions of each player are labeled by a real number that ranges over a finite interval. The adjustment dynamics of such games can be visualized as motion over a “landscape”-the surface defined by a payoff or fitness
On the evolution of specialization with a mechanistic underpinning in structured metapopulations,"['T Nurmi', 'K Parvinen']",2008,Theoretical population biology,We analyze the evolution of specialization in resource utilization in a discrete-time metapopulation model using the adaptive dynamics approach. The local dynamics in the metapopulation are based on the Beverton–Holt model with mechanistic underpinnings. The
Dollo parsimony and the reconstruction of genome evolution,"['IB Rogozin', 'YI Wolf', 'VN Babenko', 'EV Koonin']",2005,"Parsimony, phylogeny …",
"Random genetic drift, natural selection, and noise in human cranial evolution",['CC Roseman'],2016,American journal of physical anthropology,Objectives This study assesses the extent to which relationships among groups complicate comparative studies of adaptation in recent human cranial variation and the extent to which departures from neutral additive models of evolution hinder the reconstruction of population
Phenotypic evolution in prehistoric Ohio Amerindians: Natural selection versus random genetic drift in tooth size reduction,"['PW Sciulli', 'MC Mahaney']",1991,Human biology,"Many anthropologie investigations involve measurement and analysis of polygenic skeletal and dental traits in prehistoric populations from which genetic details cannot be inferred. However, population genetics concepts can be applied productively to analyses of"
Evolutionary changes following island colonization in birds,['S Clegg'],2009,The theory of island biogeography revisited,"DivERGENCE FoLLowiNG iSLAND CoLoNizATioN stems from the action of microevolutionary pro cesses, including drift, selection, gene flow, and mutation (Mayr 1954, Lande 1980, Barton 1998, Grant 1998). The suggestion that all of these pro cesses can play"
Morphological evaluation of cork oak (Quercus suber): Mediterranean provenance variability in Tunisia,"['M Gandour', 'ML Khouja', 'L Toumi', 'S Triki']",2007,Annals of forest science,"Twenty-six provenances (2 340 plants) of cork oak (Quercus suber spp.) originating from Portugal, Spain, Italy, Morocco, Algeria, and Tunisia were tested for genetic variation among and within provenances by growth traits. Seven morphometrical characters were"
Adaptive topography of fluctuating selection in a Mendelian population,['R Lande'],2008,Journal of evolutionary biology,"An adaptive topography is derived for a large randomly mating diploid population under weak density‐independent selection in a fluctuating environment. Assuming a stationary distribution of environmental states with no temporal autocorrelation, a diffusion"
On reciprocal causation in the evolutionary process,['EI Svensson'],2018,Evolutionary Biology,"Recent calls for a revision of standard evolutionary theory (SET) are based partly on arguments about the reciprocal causation. Reciprocal causation means that cause–effect relationships are bi-directional, as a cause could later become an effect and vice versa"
Evolvability of individual traits in a multivariate context: partitioning the additive genetic variance into common and specific components,"['K McGuigan', 'MW Blows']",2010,Evolution: International Journal of …,"Genetic covariation among multiple traits will bias the direction of evolution. Although a trait's phenotypic context is crucial for understanding evolutionary constraints, the evolutionary potential of one (focal) trait, rather than the whole phenotype, is often of interest. The extent"
Basal metabolic rate of aged mice is affected by random genetic drift but not by selective breeding for high early-age locomotor activity or chronic wheel access,"['SL Kane', 'T Garland Jr']",2008,… and Biochemical Zoology,"The study of correlated evolution can lead to new insights about the inheritance patterns of complex traits. In order to better understand the evolution of metabolic rate, we tested whether voluntary activity levels and basal metabolic rate are genetically correlated in 90-wk"
Geographic variation in the G matrices of wild populations of the barn swallow,"['DA Roff', 'T Mousseau', 'AP Møller', 'F De Lope', 'N Saino']",2004,Heredity,"In this paper, we present an analysis of genetic variation in three wild populations of the barn swallow, Hirundo rustica. We estimated the P, E, and G matrices for six linear morphological measurements and tested for variation among populations using the Flury"
The rise and fall of the adaptive landscape?,['A Plutynski'],2008,Biology & Philosophy,"The discussion of the adaptive landscape in the philosophical literature appears to be divided along the following lines. On the one hand, some claim that the adaptive landscape is either “uninterpretable” or incoherent. On the other hand, some argue that the adaptive"
The evolution of body shape in response to habitat: is reproductive output reduced in flat lizards?,"['BA Goodman', 'SC Hudson', 'JL Isaac']",2009,… journal of organic …,"Body size and shape are primary determinants of reproductive output in a variety of taxa, so selection favoring specific body sizes and shapes may, in turn, have a direct affect on reproductive output, and ultimately fitness. In reptiles, species that occupy rocky habitats are"
Inferring evolutionary histories of pathway regulation from transcriptional profiling data,"['JG Schraiber', 'Y Mostovoy', 'TY Hsu']",2013,PLoS computational …,One of the outstanding challenges in comparative genomics is to interpret the evolutionary importance of regulatory variation between species. Rigorous molecular evolution-based methods to infer evidence for natural selection from expression data are at a premium in the
Analysis of trans-specific evolution in Cretaceous ostracods,['RA Reyment'],1982,Paleobiology,"During the middle Cretaceous, exceptional ecologic conditions developed in the Tarfayan Basin (SW Morocco) marked by the deposition of marls and limestones, rich in organic matter. The ostracod fauna of the Cenomanian to Coniacian consisted of a few ornamentally"
More on the best evolutionary rate for phylogenetic analysis,"['S Klopfstein', 'T Massingham', 'N Goldman']",2017,Systematic biology,"The accumulation of genome-scale molecular data sets for nonmodel taxa brings us ever closer to resolving the tree of life of all living organisms. However, despite the depth of data available, a number of studies that each used thousands of genes have reported conflicting"
"Summary to the symposium issue: Primate fallback strategies as adaptive phenotypic plasticity—scale, pattern, and process",['JE Lambert'],2009,American Journal of Physical Anthropology: The …,"In this discussion, I evaluate our understanding of fallback foods in primate and hominin ecology and evolution with reference to the challenges of nomenclature, scale, and of linking individual responses to food availability and properties (process) to species traits"
Students' mental models of evolutionary causation: natural selection and genetic drift,"['EP Beggrow', 'RH Nehm']",2012,Evolution: Education and Outreach,"In an effort to understand how to improve student learning about evolution, a focus of science education research has been to document and address students' naive ideas. Less research has investigated how students reason about alternative scientific models that"
"Frequency-dependent selection, metrical characters and molecular evolution","['BC Clarke', 'PR Shelton']",1988,… Transactions of the …,Computer models of selection acting on a quantitative character show that a combination of frequency-dependent and stabilizing selection can maintain many polymorphisms among the genes that determine the character. The models also show that the random order of
The probability of peak shifts in a founder population. II. An additive polygenic trait,"['B Charlesworth', 'S Rouhani']",1988,Evolution,Stochastic shifts between two alternative stable equilibria in an additive polygenic system are modelled. The effect of selection on the character is represented by a double‐peaked function relating individual fitness to phenotypic value. The mean of a large population will
Evolution of phenotype–environment associations by genetic responses to selection and phenotypic plasticity in a temporally autocorrelated environment,"['MJ Michel', 'LM Chevin', 'JH Knouft']",2014,Evolution,"Covariation between population‐mean phenotypes and environmental variables, sometimes termed a “phenotype–environment association”(PEA), can result from phenotypic plasticity, genetic responses to natural selection, or both. PEAs can potentially provide"
"Variation and constraints of local adaptation of a long‐lived plant, its pollinators and specialist herbivores","['A Kalske', 'A Muola', 'L Laukkanen']",2012,Journal of …,"Due to geographically variable species interactions, plants may become locally adapted to their sympatric herbivores and pollinators. However, adaptation to the abiotic environment may significantly affect plant interactions with herbivores and pollinators. Local adaptation to"
Asymmetry of configuration space induced by unequal crossover: implications for a mathematical theory of evolutionary innovation,"['M Shpak', 'GP Wagner']",2000,Artificial Life,"Evolution can be regarded as the exploration of genetic or morphological state space by populations. In traditional models of population and quantitative genetics, the state space can be formally represented as a configuration space with clearly defined concepts of"
Oligomorphic dynamics for analyzing the quantitative genetics of adaptive speciation,"['A Sasaki', 'U Dieckmann']",2011,Journal of mathematical biology,"Ecological interaction, including competition for resources, often causes frequency-dependent disruptive selection, which, when accompanied by reproductive isolation, may act as driving forces of adaptive speciation. While adaptive dynamics models have added"
Dental variation and biological affinity among Middle Holocene human populations in North America,['JF Powell'],1995,NA,"The"" Tripartite"" model of the peopling of the New World presents the hypothesis that all Native American linguistic, dental, and genetic variation was the result of three migratory"" waves"" from northeast Asia, whose descendants are modern Amerindian, Na-Dene, and"
Understanding the population genetic structure of coastal species (Cakile maritima): seed dispersal and the role of sea currents in determining population structure,"['M Gandour', 'K Hessini', 'C Abdelly']",2008,Genetics Research,"The nature and extent of long-distance seed dispersal are currently poorly understood, largely due to the inherent difficulty in detecting such a phenomenon. Genetic methods provide one of the few general approaches that offer the potential to accurately address this"
MORPHOLOGICAL EVOLUTION OF THE DROSOPHILA VIRILIS SPECIES GROUP AS ASSESSED BY RATE TESTS FOR NATURAL SELECTION ON …,['GS Spicer'],1993,Evolution,Two rate tests for assessing natural selection on quantitative traits are discussed for their usefulness in macroevolutionary and adaptational studies. The underlying assumptions and parameter estimation for the constant‐heritability (CH) and mutation‐drift‐equilibrium (MDE)
Commentary: Fisher's infinitesimal model: A story for the ages,['M Turelli'],2017,Theoretical population biology,"Mendel (1866) suggested that if many heritable “factors” contribute to a trait, near-continuous variation could result. Fisher (1918) clarified the connection between Mendelian inheritance and continuous trait variation by assuming many loci, each with small effect, and"
Performance analysis of deciduous morphology for detecting biological siblings,"['KS Paul', 'CM Stojanowski']",2015,American journal of physical …,Objectives: Family‐centered burial practices influence cemetery structure and can represent social group composition in both modern and ancient contexts. In ancient sites dental phenotypic data are often used as proxies for underlying genotypes to identify potential
Pattern and process in the comparative study of convergent evolution,"['DL Mahler', 'MG Weber', 'CE Wagner']",2017,The American …,Understanding processes that have shaped broad-scale biodiversity patterns is a fundamental goal in evolutionary biology. The development of phylogenetic comparative methods has yielded a tool kit for analyzing contemporary patterns by explicitly modeling
Allometric disparity in rodent evolution,['LAB Wilson'],2013,Ecology and evolution,"In this study, allometric trajectories for 51 rodent species, comprising equal representatives from each of the major clades (Ctenohystrica, Muroidea, Sciuridae), are compared in a multivariate morphospace (= allometric space) to quantify magnitudes of disparity in cranial"
Getting in shape: adaptation and phylogenetic inertia in morphology of Australian anuran larvae,['J Van Buskirk'],2009,Journal of evolutionary biology,"The external morphology of frog larvae is predicted to vary among habitats, for a variety of functional reasons. I performed a phylogenetic comparative study to test whether correlations between habitat and the shape of the tadpole and its oral disc are adaptive in"
Does morphological variation buffer against extinction? A test using veneroid bivalves from the Plio-Pleistocene of Florida,"['SE Kolbe', 'R Lockwood', 'G Hunt']",2011,Paleobiology,"Although morphological variation is known to influence the evolutionary fates of species, the relationship between morphological variation and survivorship in the face of extinction-inducing perturbations is poorly understood. Here, we investigate this relationship for"
Evolutionary biology of intelligence: the nature of the problem,['HJ Jerison'],1988,Intelligence and evolutionary biology,"If our topic presents a problem, it is one of the good ones: like working a puzzle with a known solution. Most of us enjoy a tough puzzle, especially when we finally solve it. The challenge of the game of solving (or resolving) the “problem” of the evolution of intelligence has the"
Implications of the apportionment of human genetic diversity for the apportionment of human phenotypic diversity,"['MD Edge', 'NA Rosenberg']",2015,Studies in History and Philosophy of Science …,"Researchers in many fields have considered the meaning of two results about genetic variation for concepts of “race.” First, at most genetic loci, apportionments of human genetic diversity find that worldwide populations are genetically similar. Second, when multiple"
"Complexity, self-organization and selection",['RC Richardson'],2001,Biology and Philosophy,"Recent work on self organization promises an explanation of complex order which is independent of adaptation. Self-organizing systems are complex systems of simple units, projecting order as a consequence of localized and generally nonlinear interactions"
Genetic integration of molar cusp size variation in baboons,"['C Koh', 'E Bates', 'E Broughton', 'NT Do']",2010,American Journal of …,"Many studies of primate diversity and evolution rely on dental morphology for insight into diet, behavior, and phylogenetic relationships. Consequently, variation in molar cusp size has increasingly become a phenotype of interest. In 2007 we published a quantitative"
Implications of the apportionment of human genetic diversity for the apportionment of human phenotypic diversity,"['MD Edge', 'NA Rosenberg']",2015,Studies in History and Philosophy of Science …,"Researchers in many fields have considered the meaning of two results about genetic variation for concepts of “race.” First, at most genetic loci, apportionments of human genetic diversity find that worldwide populations are genetically similar. Second, when multiple"
"Complexity, self-organization and selection",['RC Richardson'],2001,Biology and Philosophy,"Recent work on self organization promises an explanation of complex order which is independent of adaptation. Self-organizing systems are complex systems of simple units, projecting order as a consequence of localized and generally nonlinear interactions"
Genetic integration of molar cusp size variation in baboons,"['C Koh', 'E Bates', 'E Broughton', 'NT Do']",2010,American Journal of …,"Many studies of primate diversity and evolution rely on dental morphology for insight into diet, behavior, and phylogenetic relationships. Consequently, variation in molar cusp size has increasingly become a phenotype of interest. In 2007 we published a quantitative"
Phenotypic evolution in microfossils,['RA Reyment'],1983,Evolutionary biology,"Quantitative genetics as a special discipline of population genetics was greatly stimulated by the appearance of Falconer's (1960) book, Introduction to Quantitative Genetics. This classic work is based on the results of the pioneering studies done in the 1920s and 1930s by S"
Gene talk in sociobiology,"['H Howe', 'J Lyne']",1992,Social Epistemology,"Terminology within the biological sciences gets its import not just from semantic meaning, but also from the way it functions within the rhetorics of the various disciplinary practices. The 'sociobiology'of human behavior inherits three distinct rhetorics from the genetic"
Social norms and the indirect evolution of conditional cooperation,"['C Traxler', 'M Spichtig']",2011,Journal of Economics,"We develop a model of social norms and cooperation in large societies. Within this framework we use an indirect evolutionary approach to study the endogenous formation of preferences and the co-evolution of norm compliance. The multiplicity of equilibria, which"
Evolutionarily driven shifts in communities with intraguild predation,"['S Patel', 'SJ Schreiber']",2015,The American Naturalist,"Recent studies investigating feedbacks between evolution and ecology suggest that microevolution may affect community structure. Motivated by this, we use a quantitative genetics and Lotka-Volterra framework to understand the impact of eco-evolutionary"
Phenotypic evolution in a lineage of the Eocene ostracod Echinocythereis,['RA Reyment'],1985,Paleobiology,"Two speciation events occurred in the Eocene lineage beginning with Echinocythereis isabenana Oertli (Aragon, Spain). After a long period of stasis in ornament and shape/size, this species underwent a relatively rapid decrease in size, accompanied by ornamental"
Is inbreeding depression lower in maladapted populations? A quantitative genetics model,"['O Ronce', 'FH Shaw', 'F Rousset']",2009,… : International Journal of …,"Despite abundant empirical evidence that inbreeding depression varies with both the environment and the genotypic context, theoretical predictions about such effects are still rare. Using a quantitative genetics model, we predict amounts of inbreeding depression for"
Testing hypotheses about the evolution of the mean phenotype in temporally variable environments,['F Taylor'],1990,Insect Life Cycles,"It is almost axiomatic in the study of natural selection that fitness functions often exhibit intermediate optima (Endler 1986), ie selection is stabilizing or normalizing, or what I shall call here optimizing, and that the optimum varies between generations. This form of"
"Developmental behavior genetics: neural, biometrical, and evolutionary approaches",['ME Hahn'],1990,NA,
Adaptive radiation along a deeply conserved genetic line of least resistance in Anolis lizards,"['JW McGlothlin', 'ME Kobiela', 'HV Wright']",2018,Evolution …,"On microevolutionary timescales, adaptive evolution depends upon both natural selection and the underlying genetic architecture of traits under selection, which may constrain evolutionary outcomes. Whether such genetic constraints shape phenotypic diversity over"
Use and misuse of comparative methods in the study of adaptation,['TF Hansen'],2014,Modern phylogenetic comparative methods and their …,The comparative method can be used to test hypotheses of adaptation by comparing groups of species that meet different adaptive challenges. This requires attention to phylogenetic correlations and to historical lags in achieving adaptation. The modern phylogenetic
Evolution of a plastic quantitative trait in an age‐structured population in a fluctuating environment,"['S Engen', 'R Lande', 'BE Sæther']",2011,Evolution: International Journal …,"We analyze weak fluctuating selection on a quantitative character in an age‐structured population not subject to density regulation. We assume that early in the first year of life before selection, during a critical state of development, environments exert a plastic effect on"
The selection gradient of an infinite-dimensional trait,"['R Gomulkiewicz', 'JH Beder']",1996,SIAM Journal on Applied Mathematics,The selection gradient is of central importance in evolutionary biology because it quantifies the forces of directional selection acting on a trait. Lande has shown that the selection gradient can be computed as the vector gradient of the log mean fitness when the trait is
Local adaptation of a marine invertebrate with a high dispersal potential: evidence from a reciprocal transplant experiment of the eastern oyster Crassostrea virginica,"['MO Burford', 'J Scarpa', 'BJ Cook', 'MP Hare']",2014,Marine Ecology Progress …,"We examined the role of local adaptation in structuring the stable genetic step-cline of the eastern oyster Crassostrea virginica along an environmental gradient in the lagoon system of eastern Florida, USA. Reciprocally transplanted progeny, produced by a 10× 10 genetic"
Geographic variation in the adaptive landscape for seed size at dispersal in the myrmecochorous Helleborus foetidus,"['JM Alcántara', 'PJ Rey', 'AJ Manzaneda', 'R Boulay']",2007,Evolutionary …,Literature on seed dispersal mutualisms suggests that plant populations should hardly adapt to their current dispersers. We address the predictions that selection pressures exerted by ants on dispersal-related diaspore traits of the ant-dispersed Helleborus foetidus are highly
